item_id,order_id,product_id,quantity,discount,unit_price,sales,profit
IT-004363,ORD-02226,P0023,1,0.05,475.04,475.04,122.17
IT-004364,ORD-02226,P0010,3,0.1,620.96,1862.87,820.97
IT-004365,ORD-02226,P0021,1,0.0,1054.86,1054.86,224.78
IT-004366,ORD-02227,P0003,1,0.0,107.87,107.87,50.89
IT-004367,ORD-02227,P0002,2,0.2,671.46,1342.91,264.55
IT-004368,ORD-02228,P0019,2,0.05,1509.12,3018.24,1272.68
IT-004369,ORD-02228,P0011,3,0.15,66.74,200.23,60.52
IT-004370,ORD-02228,P0007,1,0.2,448.91,448.91,57.32
IT-004371,ORD-02229,P0013,1,0.1,1444.72,1444.72,575.48
IT-004372,ORD-02230,P0025,5,0.0,241.5,1207.5,551.85
IT-004373,ORD-02230,P0020,1,0.1,626.65,626.65,267.99
IT-004374,ORD-02230,P0001,1,0.0,966.84,966.84,248.93
IT-004375,ORD-02230,P0017,1,0.0,866.66,866.66,268.7
IT-004376,ORD-02231,P0015,2,0.0,1040.69,2081.38,848.34
IT-004377,ORD-02232,P0017,3,0.05,823.33,2469.98,676.1
IT-004378,ORD-02233,P0015,2,0.0,1040.69,2081.38,848.34
IT-004379,ORD-02233,P0004,5,0.1,41.65,208.26,91.16
IT-004380,ORD-02233,P0003,5,0.05,102.48,512.38,227.48
IT-004381,ORD-02234,P0007,2,0.0,561.14,1122.28,339.1
IT-004382,ORD-02234,P0001,3,0.1,870.16,2610.47,456.74
IT-004383,ORD-02234,P0008,1,0.0,449.0,449.0,86.12
IT-004384,ORD-02235,P0016,2,0.0,242.3,484.6,164.28
IT-004385,ORD-02236,P0003,1,0.1,97.08,97.08,40.1
IT-004386,ORD-02236,P0012,1,0.15,420.04,420.04,11.84
IT-004387,ORD-02236,P0001,1,0.05,918.5,918.5,200.59
IT-004388,ORD-02236,P0020,1,0.0,696.28,696.28,337.62
IT-004389,ORD-02237,P0007,2,0.0,561.14,1122.28,339.1
IT-004390,ORD-02237,P0016,3,0.15,205.96,617.86,137.39
IT-004391,ORD-02238,P0004,4,0.0,46.28,185.12,91.44
IT-004392,ORD-02238,P0007,2,0.2,448.91,897.82,114.64
IT-004393,ORD-02238,P0016,1,0.3,169.61,169.61,9.45
IT-004394,ORD-02238,P0018,1,0.0,316.12,316.12,125.01
IT-004395,ORD-02239,P0011,1,0.1,70.67,70.67,24.1
IT-004396,ORD-02239,P0002,2,0.05,797.35,1594.71,516.35
IT-004397,ORD-02240,P0023,4,0.1,450.04,1800.14,388.66
IT-004398,ORD-02240,P0006,2,0.05,894.94,1789.88,674.58
IT-004399,ORD-02241,P0014,2,0.1,24.04,48.08,9.5
IT-004400,ORD-02241,P0021,2,0.0,1054.86,2109.72,449.56
IT-004401,ORD-02242,P0010,2,0.0,689.95,1379.9,685.3
IT-004402,ORD-02243,P0021,1,0.3,738.4,738.4,-91.68
IT-004403,ORD-02243,P0022,1,0.05,881.28,881.28,410.13
IT-004404,ORD-02244,P0009,2,0.0,755.36,1510.72,684.36
IT-004405,ORD-02244,P0010,3,0.2,551.96,1655.88,613.98
IT-004406,ORD-02245,P0021,2,0.0,1054.86,2109.72,449.56
IT-004407,ORD-02246,P0014,1,0.1,24.04,24.04,4.75
IT-004408,ORD-02247,P0008,1,0.0,449.0,449.0,86.12
IT-004409,ORD-02248,P0025,1,0.15,205.28,205.28,74.15
IT-004410,ORD-02248,P0022,1,0.2,742.13,742.13,270.98
IT-004411,ORD-02248,P0006,2,0.1,847.84,1695.67,580.37
IT-004412,ORD-02249,P0025,3,0.0,241.5,724.5,331.11
IT-004413,ORD-02249,P0012,2,0.1,444.75,889.51,73.11
IT-004414,ORD-02250,P0014,1,0.0,26.71,26.71,7.42
IT-004415,ORD-02250,P0005,3,0.1,236.18,708.53,123.41
IT-004416,ORD-02250,P0022,2,0.15,788.51,1577.02,634.72
IT-004417,ORD-02251,P0009,2,0.1,679.82,1359.65,533.29
IT-004418,ORD-02251,P0025,3,0.1,217.35,652.05,258.66
IT-004419,ORD-02251,P0001,5,0.0,966.84,4834.2,1244.65
IT-004420,ORD-02251,P0008,3,0.1,404.1,1212.3,123.66
IT-004421,ORD-02252,P0024,5,0.0,1045.55,5227.75,2577.05
IT-004422,ORD-02252,P0001,1,0.3,676.79,676.79,-41.12
IT-004423,ORD-02253,P0001,1,0.0,966.84,966.84,248.93
IT-004424,ORD-02253,P0012,1,0.0,494.17,494.17,85.97
IT-004425,ORD-02253,P0002,3,0.2,671.46,2014.37,396.83
IT-004426,ORD-02253,P0003,3,0.1,97.08,291.25,120.31
IT-004427,ORD-02254,P0005,1,0.0,262.42,262.42,67.38
IT-004428,ORD-02255,P0012,5,0.0,494.17,2470.85,429.85
IT-004429,ORD-02256,P0023,1,0.0,500.04,500.04,147.17
IT-004430,ORD-02256,P0015,1,0.2,832.55,832.55,216.03
IT-004431,ORD-02257,P0012,1,0.0,494.17,494.17,85.97
IT-004432,ORD-02257,P0011,2,0.0,78.52,157.04,63.9
IT-004433,ORD-02258,P0006,1,0.0,942.04,942.04,384.39
IT-004434,ORD-02258,P0018,1,0.1,284.51,284.51,93.4
IT-004435,ORD-02258,P0016,1,0.0,242.3,242.3,82.14
IT-004436,ORD-02259,P0013,4,0.2,1284.19,5136.77,1659.81
IT-004437,ORD-02259,P0018,1,0.1,284.51,284.51,93.4
IT-004438,ORD-02260,P0019,1,0.15,1350.27,1350.27,477.49
IT-004439,ORD-02261,P0025,3,0.05,229.42,688.28,294.88
IT-004440,ORD-02261,P0002,5,0.3,587.52,2937.62,241.72
IT-004441,ORD-02262,P0022,4,0.1,834.89,3339.58,1454.98
IT-004442,ORD-02262,P0021,1,0.1,949.37,949.37,119.29
IT-004443,ORD-02263,P0024,3,0.0,1045.55,3136.65,1546.23
IT-004444,ORD-02264,P0021,1,0.1,949.37,949.37,119.29
IT-004445,ORD-02264,P0023,3,0.15,425.03,1275.1,216.49
IT-004446,ORD-02265,P0004,1,0.0,46.28,46.28,22.86
IT-004447,ORD-02265,P0007,2,0.0,561.14,1122.28,339.1
IT-004448,ORD-02265,P0017,1,0.05,823.33,823.33,225.37
IT-004449,ORD-02266,P0017,1,0.3,606.66,606.66,8.7
IT-004450,ORD-02266,P0016,1,0.1,218.07,218.07,57.91
IT-004451,ORD-02266,P0003,2,0.0,107.87,215.74,101.78
IT-004452,ORD-02267,P0025,1,0.05,229.42,229.42,98.29
IT-004453,ORD-02267,P0015,2,0.1,936.62,1873.24,640.2
IT-004454,ORD-02268,P0010,1,0.0,689.95,689.95,342.65
IT-004455,ORD-02269,P0022,2,0.0,927.66,1855.32,913.02
IT-004456,ORD-02270,P0018,2,0.1,284.51,569.02,186.8
IT-004457,ORD-02270,P0013,2,0.0,1605.24,3210.48,1472.0
IT-004458,ORD-02271,P0019,5,0.05,1509.12,7545.61,3181.71
IT-004459,ORD-02271,P0015,2,0.0,1040.69,2081.38,848.34
IT-004460,ORD-02271,P0003,5,0.05,102.48,512.38,227.48
IT-004461,ORD-02272,P0011,3,0.15,66.74,200.23,60.52
IT-004462,ORD-02273,P0010,1,0.0,689.95,689.95,342.65
IT-004463,ORD-02274,P0013,1,0.1,1444.72,1444.72,575.48
IT-004464,ORD-02274,P0019,1,0.0,1588.55,1588.55,715.77
IT-004465,ORD-02274,P0010,1,0.05,655.45,655.45,308.15
IT-004466,ORD-02274,P0009,3,0.05,717.59,2152.78,913.24
IT-004467,ORD-02275,P0025,4,0.15,205.28,821.1,296.58
IT-004468,ORD-02275,P0012,1,0.0,494.17,494.17,85.97
IT-004469,ORD-02275,P0001,2,0.3,676.79,1353.58,-82.24
IT-004470,ORD-02276,P0011,1,0.0,78.52,78.52,31.95
IT-004471,ORD-02276,P0023,1,0.1,450.04,450.04,97.17
IT-004472,ORD-02277,P0018,1,0.0,316.12,316.12,125.01
IT-004473,ORD-02278,P0005,3,0.2,209.94,629.81,44.69
IT-004474,ORD-02279,P0013,3,0.1,1444.72,4334.15,1726.43
IT-004475,ORD-02280,P0011,1,0.0,78.52,78.52,31.95
IT-004476,ORD-02280,P0016,1,0.0,242.3,242.3,82.14
IT-004477,ORD-02281,P0003,2,0.05,102.48,204.95,90.99
IT-004478,ORD-02282,P0019,2,0.3,1111.98,2223.97,478.41
IT-004479,ORD-02282,P0025,2,0.0,241.5,483.0,220.74
IT-004480,ORD-02282,P0004,5,0.0,46.28,231.4,114.3
IT-004481,ORD-02283,P0013,2,0.0,1605.24,3210.48,1472.0
IT-004482,ORD-02283,P0016,1,0.05,230.18,230.18,70.03
IT-004483,ORD-02283,P0024,3,0.15,888.72,2666.15,1075.73
IT-004484,ORD-02283,P0015,1,0.0,1040.69,1040.69,424.17
IT-004485,ORD-02284,P0018,4,0.05,300.31,1201.26,436.82
IT-004486,ORD-02285,P0022,2,0.0,927.66,1855.32,913.02
IT-004487,ORD-02285,P0003,4,0.05,102.48,409.91,181.99
IT-004488,ORD-02286,P0008,1,0.0,449.0,449.0,86.12
IT-004489,ORD-02286,P0022,1,0.05,881.28,881.28,410.13
IT-004490,ORD-02287,P0007,2,0.0,561.14,1122.28,339.1
IT-004491,ORD-02287,P0019,2,0.0,1588.55,3177.1,1431.54
IT-004492,ORD-02287,P0010,2,0.15,586.46,1172.92,478.31
IT-004493,ORD-02287,P0020,2,0.0,696.28,1392.56,675.24
IT-004494,ORD-02288,P0018,1,0.15,268.7,268.7,77.59
IT-004495,ORD-02288,P0009,2,0.15,642.06,1284.11,457.75
IT-004496,ORD-02288,P0020,1,0.0,696.28,696.28,337.62
IT-004497,ORD-02289,P0003,1,0.1,97.08,97.08,40.1
IT-004498,ORD-02290,P0021,1,0.0,1054.86,1054.86,224.78
IT-004499,ORD-02291,P0018,1,0.0,316.12,316.12,125.01
IT-004500,ORD-02291,P0025,1,0.1,217.35,217.35,86.22
IT-004501,ORD-02291,P0010,1,0.15,586.46,586.46,239.16
IT-004502,ORD-02292,P0001,1,0.3,676.79,676.79,-41.12
IT-004503,ORD-02292,P0002,3,0.0,839.32,2517.96,900.42
IT-004504,ORD-02293,P0005,1,0.05,249.3,249.3,54.26
IT-004505,ORD-02294,P0025,1,0.0,241.5,241.5,110.37
IT-004506,ORD-02294,P0009,2,0.1,679.82,1359.65,533.29
IT-004507,ORD-02295,P0005,4,0.15,223.06,892.23,112.07
IT-004508,ORD-02295,P0007,1,0.0,561.14,561.14,169.55
IT-004509,ORD-02295,P0001,1,0.15,821.81,821.81,103.9
IT-004510,ORD-02296,P0004,4,0.15,39.34,157.35,63.67
IT-004511,ORD-02297,P0023,1,0.15,425.03,425.03,72.16
IT-004512,ORD-02297,P0003,1,0.2,86.3,86.3,29.32
IT-004513,ORD-02297,P0021,1,0.0,1054.86,1054.86,224.78
IT-004514,ORD-02298,P0004,2,0.1,41.65,83.3,36.46
IT-004515,ORD-02299,P0012,1,0.0,494.17,494.17,85.97
IT-004516,ORD-02299,P0008,1,0.0,449.0,449.0,86.12
IT-004517,ORD-02299,P0009,2,0.1,679.82,1359.65,533.29
IT-004518,ORD-02300,P0024,1,0.0,1045.55,1045.55,515.41
IT-004519,ORD-02300,P0009,1,0.0,755.36,755.36,342.18
IT-004520,ORD-02301,P0019,3,0.0,1588.55,4765.65,2147.31
IT-004521,ORD-02302,P0018,1,0.0,316.12,316.12,125.01
IT-004522,ORD-02302,P0003,3,0.0,107.87,323.61,152.67
IT-004523,ORD-02303,P0017,5,0.0,866.66,4333.3,1343.5
IT-004524,ORD-02303,P0007,4,0.2,448.91,1795.65,229.29
IT-004525,ORD-02303,P0006,1,0.0,942.04,942.04,384.39
IT-004526,ORD-02304,P0018,1,0.2,252.9,252.9,61.79
IT-004527,ORD-02304,P0008,1,0.0,449.0,449.0,86.12
IT-004528,ORD-02304,P0003,1,0.15,91.69,91.69,34.71
IT-004529,ORD-02304,P0005,4,0.15,223.06,892.23,112.07
IT-004530,ORD-02305,P0016,1,0.2,193.84,193.84,33.68
IT-004531,ORD-02306,P0012,1,0.0,494.17,494.17,85.97
IT-004532,ORD-02306,P0022,2,0.05,881.28,1762.55,820.25
IT-004533,ORD-02307,P0019,3,0.2,1270.84,3812.52,1194.18
IT-004534,ORD-02307,P0001,1,0.2,773.47,773.47,55.56
IT-004535,ORD-02308,P0016,2,0.0,242.3,484.6,164.28
IT-004536,ORD-02308,P0008,1,0.0,449.0,449.0,86.12
IT-004537,ORD-02309,P0002,3,0.0,839.32,2517.96,900.42
IT-004538,ORD-02309,P0011,1,0.1,70.67,70.67,24.1
IT-004539,ORD-02309,P0005,1,0.0,262.42,262.42,67.38
IT-004540,ORD-02310,P0010,1,0.0,689.95,689.95,342.65
IT-004541,ORD-02311,P0005,1,0.1,236.18,236.18,41.14
IT-004542,ORD-02312,P0013,1,0.15,1364.45,1364.45,495.21
IT-004543,ORD-02312,P0016,4,0.1,218.07,872.28,231.64
IT-004544,ORD-02313,P0014,1,0.0,26.71,26.71,7.42
IT-004545,ORD-02314,P0010,1,0.0,689.95,689.95,342.65
IT-004546,ORD-02314,P0015,1,0.15,884.59,884.59,268.07
IT-004547,ORD-02314,P0019,1,0.05,1509.12,1509.12,636.34
IT-004548,ORD-02315,P0025,1,0.0,241.5,241.5,110.37
IT-004549,ORD-02315,P0020,1,0.0,696.28,696.28,337.62
IT-004550,ORD-02316,P0021,2,0.0,1054.86,2109.72,449.56
IT-004551,ORD-02316,P0012,5,0.0,494.17,2470.85,429.85
IT-004552,ORD-02317,P0017,3,0.0,866.66,2599.98,806.1
IT-004553,ORD-02317,P0024,1,0.0,1045.55,1045.55,515.41
IT-004554,ORD-02317,P0002,2,0.0,839.32,1678.64,600.28
IT-004555,ORD-02318,P0024,1,0.15,888.72,888.72,358.58
IT-004556,ORD-02318,P0005,2,0.0,262.42,524.84,134.76
IT-004557,ORD-02319,P0011,1,0.2,62.82,62.82,16.25
IT-004558,ORD-02319,P0001,2,0.05,918.5,1837.0,401.18
IT-004559,ORD-02320,P0024,1,0.1,941.0,941.0,410.86
IT-004560,ORD-02321,P0016,3,0.2,193.84,581.52,101.04
IT-004561,ORD-02322,P0016,1,0.3,169.61,169.61,9.45
IT-004562,ORD-02323,P0023,1,0.0,500.04,500.04,147.17
IT-004563,ORD-02323,P0014,4,0.0,26.71,106.84,29.68
IT-004564,ORD-02324,P0018,3,0.0,316.12,948.36,375.03
IT-004565,ORD-02324,P0014,1,0.15,22.7,22.7,3.41
IT-004566,ORD-02325,P0015,1,0.05,988.66,988.66,372.14
IT-004567,ORD-02326,P0015,2,0.0,1040.69,2081.38,848.34
IT-004568,ORD-02326,P0007,2,0.0,561.14,1122.28,339.1
IT-004569,ORD-02327,P0018,2,0.0,316.12,632.24,250.02
IT-004570,ORD-02328,P0022,1,0.1,834.89,834.89,363.74
IT-004571,ORD-02328,P0013,3,0.05,1524.98,4574.93,1967.21
IT-004572,ORD-02328,P0008,1,0.0,449.0,449.0,86.12
IT-004573,ORD-02328,P0003,1,0.1,97.08,97.08,40.1
IT-004574,ORD-02329,P0021,1,0.0,1054.86,1054.86,224.78
IT-004575,ORD-02330,P0016,1,0.2,193.84,193.84,33.68
IT-004576,ORD-02330,P0003,3,0.05,102.48,307.43,136.49
IT-004577,ORD-02330,P0023,1,0.0,500.04,500.04,147.17
IT-004578,ORD-02331,P0020,1,0.0,696.28,696.28,337.62
IT-004579,ORD-02331,P0018,1,0.0,316.12,316.12,125.01
IT-004580,ORD-02332,P0022,1,0.05,881.28,881.28,410.13
IT-004581,ORD-02332,P0019,1,0.2,1270.84,1270.84,398.06
IT-004582,ORD-02333,P0001,1,0.1,870.16,870.16,152.25
IT-004583,ORD-02334,P0021,3,0.0,1054.86,3164.58,674.34
IT-004584,ORD-02334,P0004,2,0.2,37.02,74.05,27.21
IT-004585,ORD-02334,P0011,1,0.1,70.67,70.67,24.1
IT-004586,ORD-02334,P0019,4,0.1,1429.7,5718.78,2227.66
IT-004587,ORD-02335,P0017,1,0.0,866.66,866.66,268.7
IT-004588,ORD-02336,P0013,1,0.15,1364.45,1364.45,495.21
IT-004589,ORD-02336,P0023,1,0.0,500.04,500.04,147.17
IT-004590,ORD-02337,P0018,4,0.2,252.9,1011.58,247.14
IT-004591,ORD-02337,P0014,1,0.0,26.71,26.71,7.42
IT-004592,ORD-02337,P0017,3,0.15,736.66,2209.98,416.1
IT-004593,ORD-02337,P0001,1,0.2,773.47,773.47,55.56
IT-004594,ORD-02338,P0025,1,0.2,193.2,193.2,62.07
IT-004595,ORD-02338,P0013,1,0.1,1444.72,1444.72,575.48
IT-004596,ORD-02338,P0018,1,0.0,316.12,316.12,125.01
IT-004597,ORD-02339,P0012,1,0.0,494.17,494.17,85.97
IT-004598,ORD-02339,P0006,2,0.1,847.84,1695.67,580.37
IT-004599,ORD-02340,P0011,1,0.0,78.52,78.52,31.95
IT-004600,ORD-02340,P0005,1,0.0,262.42,262.42,67.38
IT-004601,ORD-02340,P0021,3,0.0,1054.86,3164.58,674.34
IT-004602,ORD-02340,P0007,3,0.0,561.14,1683.42,508.65
IT-004603,ORD-02341,P0020,5,0.1,626.65,3133.26,1339.96
IT-004604,ORD-02341,P0005,2,0.0,262.42,524.84,134.76
IT-004605,ORD-02342,P0010,1,0.2,551.96,551.96,204.66
IT-004606,ORD-02343,P0014,2,0.1,24.04,48.08,9.5
IT-004607,ORD-02343,P0001,3,0.0,966.84,2900.52,746.79
IT-004608,ORD-02344,P0004,4,0.05,43.97,175.86,82.18
IT-004609,ORD-02345,P0024,3,0.15,888.72,2666.15,1075.73
IT-004610,ORD-02346,P0007,2,0.0,561.14,1122.28,339.1
IT-004611,ORD-02346,P0016,3,0.0,242.3,726.9,246.42
IT-004612,ORD-02346,P0020,1,0.0,696.28,696.28,337.62
IT-004613,ORD-02347,P0020,2,0.0,696.28,1392.56,675.24
IT-004614,ORD-02347,P0017,1,0.0,866.66,866.66,268.7
IT-004615,ORD-02348,P0025,3,0.0,241.5,724.5,331.11
IT-004616,ORD-02349,P0011,1,0.3,54.96,54.96,8.39
IT-004617,ORD-02349,P0012,1,0.0,494.17,494.17,85.97
IT-004618,ORD-02349,P0021,3,0.0,1054.86,3164.58,674.34
IT-004619,ORD-02350,P0025,2,0.2,193.2,386.4,124.14
IT-004620,ORD-02351,P0008,3,0.1,404.1,1212.3,123.66
IT-004621,ORD-02351,P0020,1,0.1,626.65,626.65,267.99
IT-004622,ORD-02351,P0012,1,0.1,444.75,444.75,36.55
IT-004623,ORD-02351,P0002,1,0.0,839.32,839.32,300.14
IT-004624,ORD-02352,P0006,2,0.05,894.94,1789.88,674.58
IT-004625,ORD-02352,P0013,1,0.0,1605.24,1605.24,736.0
IT-004626,ORD-02352,P0003,1,0.1,97.08,97.08,40.1
IT-004627,ORD-02352,P0021,5,0.05,1002.12,5010.58,860.18
IT-004628,ORD-02353,P0021,5,0.1,949.37,4746.87,596.47
IT-004629,ORD-02353,P0002,5,0.15,713.42,3567.11,871.21
IT-004630,ORD-02353,P0018,4,0.05,300.31,1201.26,436.82
IT-004631,ORD-02353,P0004,1,0.1,41.65,41.65,18.23
IT-004632,ORD-02354,P0014,1,0.15,22.7,22.7,3.41
IT-004633,ORD-02354,P0001,1,0.05,918.5,918.5,200.59
IT-004634,ORD-02354,P0013,1,0.2,1284.19,1284.19,414.95
IT-004635,ORD-02355,P0019,1,0.2,1270.84,1270.84,398.06
IT-004636,ORD-02356,P0020,1,0.15,591.84,591.84,233.18
IT-004637,ORD-02356,P0014,1,0.0,26.71,26.71,7.42
IT-004638,ORD-02357,P0019,2,0.05,1509.12,3018.24,1272.68
IT-004639,ORD-02358,P0010,5,0.05,655.45,3277.26,1540.76
IT-004640,ORD-02359,P0010,1,0.0,689.95,689.95,342.65
IT-004641,ORD-02359,P0023,1,0.05,475.04,475.04,122.17
IT-004642,ORD-02360,P0003,1,0.05,102.48,102.48,45.5
IT-004643,ORD-02361,P0023,4,0.0,500.04,2000.16,588.68
IT-004644,ORD-02361,P0015,2,0.15,884.59,1769.17,536.13
IT-004645,ORD-02361,P0005,1,0.0,262.42,262.42,67.38
IT-004646,ORD-02361,P0009,3,0.2,604.29,1812.86,573.32
IT-004647,ORD-02362,P0009,2,0.05,717.59,1435.18,608.82
IT-004648,ORD-02362,P0003,1,0.0,107.87,107.87,50.89
IT-004649,ORD-02362,P0024,2,0.05,993.27,1986.54,926.26
IT-004650,ORD-02363,P0016,1,0.05,230.18,230.18,70.03
IT-004651,ORD-02364,P0001,1,0.0,966.84,966.84,248.93
IT-004652,ORD-02364,P0011,1,0.0,78.52,78.52,31.95
IT-004653,ORD-02365,P0010,3,0.0,689.95,2069.85,1027.95
IT-004654,ORD-02365,P0012,1,0.1,444.75,444.75,36.55
IT-004655,ORD-02366,P0012,5,0.2,395.34,1976.68,-64.32
IT-004656,ORD-02366,P0019,4,0.0,1588.55,6354.2,2863.08
IT-004657,ORD-02366,P0008,1,0.0,449.0,449.0,86.12
IT-004658,ORD-02367,P0016,4,0.0,242.3,969.2,328.56
IT-004659,ORD-02367,P0019,1,0.0,1588.55,1588.55,715.77
IT-004660,ORD-02368,P0022,4,0.0,927.66,3710.64,1826.04
IT-004661,ORD-02369,P0002,2,0.1,755.39,1510.78,432.42
IT-004662,ORD-02369,P0012,1,0.2,395.34,395.34,-12.86
IT-004663,ORD-02370,P0003,1,0.2,86.3,86.3,29.32
IT-004664,ORD-02370,P0009,1,0.15,642.06,642.06,228.88
IT-004665,ORD-02371,P0016,1,0.15,205.96,205.96,45.8
IT-004666,ORD-02371,P0013,1,0.0,1605.24,1605.24,736.0
IT-004667,ORD-02371,P0021,5,0.05,1002.12,5010.58,860.18
IT-004668,ORD-02371,P0003,1,0.05,102.48,102.48,45.5
IT-004669,ORD-02372,P0019,1,0.2,1270.84,1270.84,398.06
IT-004670,ORD-02373,P0018,2,0.0,316.12,632.24,250.02
IT-004671,ORD-02374,P0022,2,0.0,927.66,1855.32,913.02
IT-004672,ORD-02374,P0005,1,0.05,249.3,249.3,54.26
IT-004673,ORD-02374,P0017,1,0.05,823.33,823.33,225.37
IT-004674,ORD-02375,P0023,1,0.0,500.04,500.04,147.17
IT-004675,ORD-02375,P0011,1,0.1,70.67,70.67,24.1
IT-004676,ORD-02375,P0008,1,0.0,449.0,449.0,86.12
IT-004677,ORD-02376,P0004,1,0.3,32.4,32.4,8.98
IT-004678,ORD-02376,P0003,1,0.0,107.87,107.87,50.89
IT-004679,ORD-02376,P0016,2,0.2,193.84,387.68,67.36
IT-004680,ORD-02377,P0013,3,0.2,1284.19,3852.58,1244.86
IT-004681,ORD-02377,P0020,1,0.1,626.65,626.65,267.99
IT-004682,ORD-02378,P0014,2,0.1,24.04,48.08,9.5
IT-004683,ORD-02378,P0010,1,0.05,655.45,655.45,308.15
IT-004684,ORD-02379,P0003,2,0.0,107.87,215.74,101.78
IT-004685,ORD-02379,P0018,5,0.0,316.12,1580.6,625.05
IT-004686,ORD-02380,P0007,3,0.05,533.08,1599.25,424.48
IT-004687,ORD-02381,P0011,2,0.0,78.52,157.04,63.9
IT-004688,ORD-02381,P0008,1,0.0,449.0,449.0,86.12
IT-004689,ORD-02382,P0025,3,0.3,169.05,507.15,113.76
IT-004690,ORD-02383,P0006,1,0.3,659.43,659.43,101.78
IT-004691,ORD-02384,P0004,1,0.1,41.65,41.65,18.23
IT-004692,ORD-02384,P0007,1,0.1,505.03,505.03,113.44
IT-004693,ORD-02384,P0023,1,0.15,425.03,425.03,72.16
IT-004694,ORD-02384,P0019,2,0.15,1350.27,2700.54,954.97
IT-004695,ORD-02385,P0019,1,0.0,1588.55,1588.55,715.77
IT-004696,ORD-02386,P0017,1,0.2,693.33,693.33,95.37
IT-004697,ORD-02386,P0005,2,0.2,209.94,419.87,29.79
IT-004698,ORD-02386,P0014,1,0.1,24.04,24.04,4.75
IT-004699,ORD-02386,P0004,2,0.05,43.97,87.93,41.09
IT-004700,ORD-02387,P0019,1,0.05,1509.12,1509.12,636.34
IT-004701,ORD-02388,P0019,4,0.1,1429.7,5718.78,2227.66
IT-004702,ORD-02389,P0009,1,0.0,755.36,755.36,342.18
IT-004703,ORD-02389,P0007,1,0.0,561.14,561.14,169.55
IT-004704,ORD-02390,P0006,2,0.15,800.73,1601.47,486.17
IT-004705,ORD-02390,P0015,1,0.0,1040.69,1040.69,424.17
IT-004706,ORD-02390,P0020,2,0.0,696.28,1392.56,675.24
IT-004707,ORD-02391,P0016,1,0.15,205.96,205.96,45.8
IT-004708,ORD-02391,P0020,1,0.0,696.28,696.28,337.62
IT-004709,ORD-02392,P0003,1,0.1,97.08,97.08,40.1
IT-004710,ORD-02392,P0019,1,0.15,1350.27,1350.27,477.49
IT-004711,ORD-02392,P0023,1,0.0,500.04,500.04,147.17
IT-004712,ORD-02393,P0025,2,0.2,193.2,386.4,124.14
IT-004713,ORD-02394,P0008,1,0.1,404.1,404.1,41.22
IT-004714,ORD-02394,P0022,1,0.0,927.66,927.66,456.51
IT-004715,ORD-02394,P0004,1,0.0,46.28,46.28,22.86
IT-004716,ORD-02394,P0020,1,0.05,661.47,661.47,302.81
IT-004717,ORD-02395,P0007,1,0.3,392.8,392.8,1.21
IT-004718,ORD-02396,P0009,3,0.0,755.36,2266.08,1026.54
IT-004719,ORD-02396,P0024,1,0.2,836.44,836.44,306.3
IT-004720,ORD-02396,P0012,3,0.15,420.04,1260.13,35.53
IT-004721,ORD-02397,P0019,2,0.2,1270.84,2541.68,796.12
IT-004722,ORD-02397,P0021,2,0.1,949.37,1898.75,238.59
IT-004723,ORD-02398,P0008,2,0.0,449.0,898.0,172.24
IT-004724,ORD-02398,P0017,1,0.05,823.33,823.33,225.37
IT-004725,ORD-02398,P0004,1,0.0,46.28,46.28,22.86
IT-004726,ORD-02399,P0002,1,0.1,755.39,755.39,216.21
IT-004727,ORD-02399,P0010,2,0.1,620.96,1241.91,547.31
IT-004728,ORD-02400,P0002,1,0.0,839.32,839.32,300.14
IT-004729,ORD-02401,P0007,3,0.0,561.14,1683.42,508.65
IT-004730,ORD-02401,P0023,2,0.0,500.04,1000.08,294.34
IT-004731,ORD-02401,P0018,1,0.3,221.28,221.28,30.17
IT-004732,ORD-02402,P0014,4,0.0,26.71,106.84,29.68
IT-004733,ORD-02403,P0012,2,0.2,395.34,790.67,-25.73
IT-004734,ORD-02404,P0024,4,0.0,1045.55,4182.2,2061.64
IT-004735,ORD-02404,P0016,2,0.05,230.18,460.37,140.05
IT-004736,ORD-02404,P0004,3,0.0,46.28,138.84,68.58
IT-004737,ORD-02405,P0022,2,0.0,927.66,1855.32,913.02
IT-004738,ORD-02406,P0012,2,0.3,345.92,691.84,-124.56
IT-004739,ORD-02407,P0019,1,0.0,1588.55,1588.55,715.77
IT-004740,ORD-02407,P0002,1,0.0,839.32,839.32,300.14
IT-004741,ORD-02408,P0025,5,0.05,229.42,1147.12,491.47
IT-004742,ORD-02408,P0012,3,0.1,444.75,1334.26,109.66
IT-004743,ORD-02408,P0007,5,0.05,533.08,2665.42,707.46
IT-004744,ORD-02409,P0017,1,0.1,779.99,779.99,182.03
IT-004745,ORD-02410,P0021,4,0.0,1054.86,4219.44,899.12
IT-004746,ORD-02410,P0005,3,0.2,209.94,629.81,44.69
IT-004747,ORD-02411,P0002,2,0.05,797.35,1594.71,516.35
IT-004748,ORD-02411,P0006,1,0.1,847.84,847.84,290.19
IT-004749,ORD-02412,P0021,4,0.3,738.4,2953.61,-366.71
IT-004750,ORD-02412,P0023,2,0.0,500.04,1000.08,294.34
IT-004751,ORD-02412,P0016,4,0.15,205.96,823.82,183.18
IT-004752,ORD-02413,P0021,2,0.05,1002.12,2004.23,344.07
IT-004753,ORD-02413,P0020,2,0.0,696.28,1392.56,675.24
